Random Seed:  42
val: 0.7927143201231956 0.6332816460302898
train: 0.7955223790361734 0.6440460252796799
val: 0.7878450730017253 0.6271687309656825
train: 0.7920279721360752 0.6391408805273845
val: 0.7848625278898648 0.6225794995469707
train: 0.8015655857726626 0.6527441768003
val: 0.7935338797313827 0.6352828198245594
train: 0.8021706349688891 0.6526339476234403
val: 0.794575106884752 0.6362565606832504
train: 0.794466195917549 0.6427327864680472
val: 0.7871976643800735 0.6259765646287373
train: 0.7975192353173085 0.6469065090777937
val: 0.7901684652481761 0.6308064513972828
train: 0.803377555787039 0.654688760944126
val: 0.7949322951691491 0.636821340237345
train: 0.8009999123486605 0.6508034146950741
val: 0.7931140171630042 0.6338212021759578
train: 0.7909868735372146 0.639147362139218
val: 0.7837586243237767 0.6232108473777771
train: 0.8045122971283026 0.657878966799929
val: 0.7955683831657682 0.639130641839334
train: 0.8022482370701004 0.6536086157969365
val: 0.7942976078816822 0.6357465072401932
train: 0.8051358026143742 0.6584588249058317
val: 0.7961892719779696 0.6394359033022609
train: 0.8012546718644956 0.6527795259379222
val: 0.7926705458334514 0.6344947665929794
train: 0.8087304054467209 0.6637756685532433
val: 0.8002937638333866 0.6461118757724762
train: 0.8091961535190907 0.6642706673865444
val: 0.8002410254308155 0.6456039452127048
train: 0.8127600765647777 0.6688942451281282
val: 0.8047521710395813 0.6522052735090256
train: 0.8125671379027828 0.6686155031328677
val: 0.803114156637873 0.6498217465622085
train: 0.805035649681371 0.658672195725427
val: 0.7963304125836917 0.6409677448017257
train: 0.8138066346694297 0.6706836452582016
val: 0.8040128499269485 0.6509936664785657
train: 0.8200107012326416 0.6799097900166889
val: 0.8101741895079613 0.6602137881730284
train: 0.7999440954227951 0.6500850692172904
val: 0.7913928681186267 0.6322188994714192
train: 0.8116807547832164 0.6678775645945428
val: 0.80249521029847 0.6496228160602706
train: 0.8154623992631862 0.6726462203037005
val: 0.806114385170596 0.6542581234659467
train: 0.8057304631230419 0.6594399483847129
val: 0.7962132468819618 0.6400967932173184
train: 0.8101273028731696 0.6666941067690024
val: 0.8002662115863391 0.6469400078058243
train: 0.8096217894134633 0.6650752360520125
val: 0.8001316115260124 0.6455278268882206
train: 0.8084367240978476 0.6633339223623975
val: 0.7988407856651715 0.6440501468522208
train: 0.8042340187732775 0.6576272499176764
val: 0.7954197919794491 0.6391169035008976
train: 0.807826978545035 0.6640286922804421
val: 0.7978817820549011 0.643865378839629
train: 0.8121971481007215 0.6695800694552335
val: 0.8027632694159236 0.6500382008297103
train: 0.8029540013358041 0.658248751569004
val: 0.7931800186634064 0.6381689895476613
train: 0.8182790751331362 0.6781546891260007
val: 0.8073886781930923 0.6571091690233776
train: 0.8144009569523272 0.6719537987387425
val: 0.8047008290886879 0.652446090642895
train: 0.812329669502124 0.670385944878251
val: 0.8020147340638297 0.6495561216558728
train: 0.816331023170102 0.6768468894566958
val: 0.8057874675307956 0.6563353549156871
train: 0.8208950847125124 0.6833311756335395
val: 0.8105476679546493 0.6629661949617522
train: 0.8125019751685806 0.6712186568992928
val: 0.8025036241327014 0.6514083562152726
train: 0.8191619667489508 0.679607938112052
val: 0.8086354785731861 0.659437972520079
train: 0.8159522106570583 0.6757428709013371
val: 0.8060276157089642 0.6557723539216178
train: 0.8161635774671158 0.6759261242455401
val: 0.805994373347078 0.6557972037366459
train: 0.8097423173465337 0.6671160267245385
val: 0.8009122237563133 0.648368526250124
train: 0.8129710352315931 0.6732377333025779
val: 0.8033652603626251 0.6534583941102028
train: 0.8129437200484737 0.6721594964653865
val: 0.8031642884016037 0.6521505186600345
