Random Seed:  42
val: 0.7026693022676876 0.5087127339627061
train: 0.6881708364682463 0.5084233892278588
val: 0.6892009366835866 0.4932463137166841
train: 0.7128250231840744 0.5340349526524194
val: 0.713607309120042 0.5206177953098502
train: 0.6861692151366091 0.49271753596420514
val: 0.6880624645522663 0.47803016539130894
train: 0.6924207934186606 0.5006690388026476
val: 0.6957718442593303 0.48754201403685976
train: 0.6971599087337594 0.5099960343579043
val: 0.6998941419380051 0.4969234237713473
train: 0.704490235299309 0.5129786242138256
val: 0.7060806080698967 0.4979315368192537
train: 0.6926139820356173 0.4998984719651186
val: 0.6952660658529827 0.4869560679154737
train: 0.6927182039906902 0.5091743410682399
val: 0.6943782089012009 0.49540292258773533
train: 0.6980854089309043 0.5207566601440005
val: 0.6990400733692306 0.5064504098679338
train: 0.6950521881629295 0.5136012854464242
val: 0.6973284844841275 0.5005045134041991
