Random Seed:  42
train: 0.7954651327077245 0.6481691864578605
val: 0.7867538843836103 0.630338756101472
train: 0.8015908411870604 0.6540404816876408
val: 0.7953283031071935 0.6398771187024457
train: 0.8022997954374185 0.656766128155493
val: 0.7943374440073967 0.6399467193654605
train: 0.8009533230160688 0.6546234783888563
val: 0.7938047157866615 0.6389898391706603
train: 0.8056190739279269 0.6613481323565206
val: 0.7963549941778183 0.6423867701419762
train: 0.8078111289533352 0.6631488639238643
val: 0.7986631329570498 0.6446358098515442
train: 0.8080529033962932 0.6627986625142811
val: 0.7996811111058507 0.6451420539191791
train: 0.8139677732920717 0.6717456938409386
val: 0.8054522648453712 0.6542289150612695
train: 0.8174795522368199 0.6756591947197564
val: 0.8087098353675434 0.6575927819524493
train: 0.8101386576453962 0.6661437552345812
val: 0.8011841603687831 0.6474742596702916
train: 0.8004163563076702 0.6534031080710224
val: 0.791676541524274 0.6345741493361337
train: 0.8135178171294876 0.6704125706750976
val: 0.8043997085520199 0.6514666985188212
train: 0.8116989340250793 0.6670118759104933
val: 0.8029239688600812 0.6486416256853512
train: 0.8025210169403434 0.656424616963283
val: 0.7941085025668144 0.6386221865458148
train: 0.8092247623502334 0.6657922008345204
val: 0.7998063872967448 0.6463985315390995
train: 0.8107950323837594 0.6667564081306682
val: 0.801554547888892 0.647608261023249
train: 0.8035196745850124 0.6584007282935279
val: 0.7938979640603065 0.6383763253688812
train: 0.8174627376092144 0.6760447238547361
val: 0.807920189840453 0.6566224502665656
train: 0.8144222186807314 0.6720522425391457
val: 0.8049941339663097 0.6530208007565567
train: 0.8110467359816923 0.6682075518142443
val: 0.8013413537825856 0.6484139763883182
train: 0.814945878346295 0.6728868197835436
val: 0.8050843604973384 0.6536534976746354
train: 0.815814689282448 0.6730267568068071
val: 0.8066204051886287 0.6542256793805531
train: 0.8023986295521085 0.6560798315358651
val: 0.7940341479011944 0.6378829378102507
train: 0.8079214950810429 0.6633130612611071
val: 0.798942571239812 0.644634875868048
train: 0.8073838136412881 0.6626337764025434
val: 0.7978984979646546 0.6432935308132853
train: 0.8149284264209333 0.6731812740700686
val: 0.805557016815458 0.6538390889763832
train: 0.8075596788062378 0.6624016174473022
val: 0.7985517191035407 0.6432990958648068
train: 0.8042718243738773 0.6594752671082349
val: 0.7948483154177666 0.639981594468866
train: 0.8100723314844618 0.6668853081566147
val: 0.8003968202642032 0.6469534465244838
train: 0.8152864428559357 0.6730740315054169
val: 0.8051319484199796 0.6522067700113569
train: 0.8126035799378873 0.6701033790090567
val: 0.8032888418861798 0.6509011079158101
train: 0.8079983114846641 0.6638666671042568
val: 0.7988374584487506 0.6446661172168595
train: 0.8135809384483047 0.6708189063757396
val: 0.8044819970216069 0.6512166996087346
train: 0.8174580139848144 0.6755709354478943
val: 0.8083952122500965 0.6564800377402987
train: 0.813736461474399 0.6704478810959198
val: 0.8054945873362678 0.6532007232308388
train: 0.813371533522508 0.6711776473305442
val: 0.8036129134041923 0.651644840836525
train: 0.8071020348680334 0.6620214094689165
val: 0.7978278951985496 0.6421971949083465
train: 0.815916690658614 0.6732579572809058
val: 0.8074463180133274 0.6548384257725307
train: 0.8199560207006169 0.6795656951990995
val: 0.8112626512135778 0.6614407950213977
